year,month,anomaly_00N_30N,anomaly_00N_90N,anomaly_20N_90N,anomaly_20S_20N,anomaly_30N_60N,anomaly_30S_00N,anomaly_60N_90N,anomaly_60S_30S,anomaly_60S_60N,anomaly_90S_00N,anomaly_90S_20S,anomaly_90S_60S,anomaly_90S_90N
1922.0,10.0,-0.518085,-0.372737,-0.274199,-0.557647,-0.227654,-0.54487,-0.132793,-0.608972,-0.475053,-0.57045,-0.575168,-0.505258,-0.460939
1922.0,11.0,-0.414683,-0.304472,-0.201043,-0.571729,-0.213903,-0.584746,0.011133,-0.450328,-0.427627,-0.531255,-0.444657,-0.509293,-0.411535
1922.0,12.0,-0.464406,-0.344146,-0.253707,-0.553777,-0.356867,-0.576496,0.675397,-0.451172,-0.471694,-0.527096,-0.47213,-0.547365,-0.431172
1923.0,1.0,-0.349998,-0.341353,-0.245903,-0.633769,-0.322894,-0.660589,-0.384375,-0.528404,-0.471421,-0.605357,-0.505276,-0.519425,-0.469087
1923.0,2.0,-0.607478,-0.767524,-0.842296,-0.648803,-1.128757,-0.515662,0.143091,-0.509058,-0.677122,-0.511901,-0.415456,-0.465757,-0.646939
1923.0,3.0,-0.502198,-0.600553,-0.621168,-0.64267,-0.604663,-0.544362,-1.333728,-0.412429,-0.519853,-0.491158,-0.338562,-0.429535,-0.548189
1923.0,4.0,-0.492447,-0.70518,-0.830736,-0.543808,-0.869519,-0.52509,-1.435576,-0.421747,-0.572742,-0.485955,-0.403688,-0.437255,-0.603002
1923.0,5.0,-0.456851,-0.467929,-0.465877,-0.521218,-0.307796,-0.554539,-1.502911,-0.531179,-0.467347,-0.541024,-0.521628,-0.32029,-0.502738
1923.0,6.0,-0.452322,-0.383527,-0.32513,-0.513625,-0.296609,-0.545733,-0.352393,-0.448439,-0.445603,-0.507357,-0.483514,-0.403884,-0.441877
1923.0,7.0,-0.55937,-0.402767,-0.331205,-0.548543,-0.252216,-0.619679,-0.097611,-0.667146,-0.528897,-0.636012,-0.684425,-0.500622,-0.510848
1923.0,8.0,-0.559988,-0.391377,-0.307393,-0.553059,-0.260138,-0.59578,0.036703,-0.72028,-0.531769,-0.642097,-0.700684,-0.71157,-0.506287
1923.0,9.0,-0.46062,-0.279044,-0.187078,-0.498658,-0.150486,-0.600714,0.264784,-0.780549,-0.495908,-0.673963,-0.754127,-0.791349,-0.465065
1923.0,10.0,-0.416273,-0.135178,-0.025989,-0.400603,-0.020432,-0.571285,1.148634,-0.7781,-0.439327,-0.65076,-0.778571,-0.516973,-0.372266
1923.0,11.0,-0.236052,0.066355,0.227354,-0.324677,0.413361,-0.449785,0.328707,-0.544188,-0.210933,-0.48245,-0.526194,-0.303244,-0.190165
1923.0,12.0,-0.268235,-0.113029,-0.046244,-0.25759,0.159401,-0.344381,-0.502863,-0.665485,-0.264746,-0.462093,-0.598299,-0.777444,-0.27483
1924.0,1.0,-0.29222,-0.52241,-0.673276,-0.25321,-0.656551,-0.368335,-1.532075,-0.709686,-0.470817,-0.492427,-0.667308,-0.393586,-0.508361
1924.0,2.0,-0.244114,-0.39964,-0.450723,-0.284998,-0.56822,-0.325833,-0.636265,-0.80609,-0.448572,-0.512705,-0.68086,-0.389491,-0.454312
1924.0,3.0,-0.107591,-0.311367,-0.391986,-0.215524,-0.774536,-0.284341,0.828322,-0.788464,-0.434972,-0.477981,-0.629747,-0.348049,-0.391443
1924.0,4.0,-0.186455,-0.432578,-0.562374,-0.298258,-0.471547,-0.449436,-2.136055,-0.855745,-0.449914,-0.600743,-0.751772,-0.527405,-0.511519
1924.0,5.0,-0.288832,-0.344293,-0.403951,-0.336932,-0.454476,-0.454303,-0.134841,-0.710286,-0.456129,-0.553946,-0.63396,-0.436053,-0.444316
1924.0,6.0,-0.31182,-0.330274,-0.291187,-0.489368,-0.226368,-0.564677,-1.03651,-0.775861,-0.450683,-0.639105,-0.684924,-0.393971,-0.473
1924.0,7.0,-0.440113,-0.312676,-0.226467,-0.534223,-0.176768,-0.544714,-0.152717,-0.696467,-0.462439,-0.603254,-0.60679,-0.586241,-0.450446
1924.0,8.0,-0.54217,-0.339294,-0.196526,-0.668644,-0.147589,-0.734132,0.031248,-0.705053,-0.539948,-0.72063,-0.70393,-0.403883,-0.513363
1924.0,9.0,-0.609689,-0.319499,-0.130836,-0.701384,-0.008716,-0.7143,0.033319,-0.759137,-0.52939,-0.727987,-0.714569,-0.517433,-0.503276
1924.0,10.0,-0.591938,-0.305639,-0.1145,-0.632975,0.025003,-0.642989,-0.077064,-0.894928,-0.51737,-0.733608,-0.821971,-0.426981,-0.498291
1924.0,11.0,-0.650875,-0.203998,0.071946,-0.745269,-0.001125,-0.759041,1.864437,-0.993245,-0.609587,-0.852621,-0.888267,-0.777695,-0.512814
1924.0,12.0,-0.579812,-0.578277,-0.529153,-0.748622,-0.74849,-0.780697,0.424204,-0.741408,-0.708339,-0.765007,-0.722412,-0.524411,-0.666093
1925.0,1.0,-0.773769,-0.46537,-0.29481,-0.763114,-0.204183,-0.755672,0.500063,-0.636846,-0.618837,-0.705237,-0.659959,-0.462603,-0.579423
1925.0,2.0,-0.595967,-0.51278,-0.423544,-0.677716,-0.249281,-0.583862,-1.445777,-0.581019,-0.514268,-0.583479,-0.514738,-0.615156,-0.546775
1925.0,3.0,-0.33309,-0.347916,-0.230988,-0.588821,-0.107943,-0.52798,-1.925005,-0.599193,-0.39142,-0.558102,-0.517802,-0.681615,-0.447703
1925.0,4.0,-0.40958,-0.285772,-0.164887,-0.558746,-0.163346,-0.556727,-0.000717,-0.666567,-0.443809,-0.595799,-0.571708,-0.501756,-0.428244
1925.0,5.0,-0.378298,-0.319505,-0.255582,-0.547123,-0.190348,-0.602805,-0.62444,-0.774268,-0.47187,-0.66165,-0.667287,-0.361939,-0.477225
1925.0,6.0,-0.357175,-0.364088,-0.368848,-0.44951,-0.277786,-0.533587,-0.887594,-0.731114,-0.458491,-0.608444,-0.654437,-0.867586,-0.476204
1925.0,7.0,-0.346877,-0.305702,-0.292848,-0.40482,-0.252863,-0.525586,-0.298435,-0.686849,-0.44391,-0.586619,-0.660038,-0.480903,-0.438198
1925.0,8.0,-0.350024,-0.221215,-0.173662,-0.375988,-0.069799,-0.433401,-0.133734,-0.685747,-0.370463,-0.527839,-0.591628,-0.617318,-0.361263
1925.0,9.0,-0.353246,-0.110091,0.018543,-0.438267,0.107384,-0.580455,0.367968,-0.597373,-0.35685,-0.589916,-0.634063,-1.401677,-0.323755
1925.0,10.0,-0.283917,-0.162726,-0.109945,-0.324353,-0.176451,-0.459279,0.691633,-0.725425,-0.388798,-0.559649,-0.691627,-1.323902,-0.342931
1925.0,11.0,-0.118905,0.051132,0.147832,-0.217136,0.205953,-0.326611,0.428118,-0.553675,-0.184068,-0.410209,-0.485286,-0.851864,-0.160204
1925.0,12.0,-0.020118,0.061028,0.109025,-0.076105,0.224156,-0.186163,-0.247154,-0.679502,-0.131399,-0.369559,-0.548154,-0.527019,-0.139063
1926.0,1.0,-0.046531,0.180695,0.304848,-0.055915,0.20834,-0.189326,1.905643,-0.659445,-0.155646,-0.378976,-0.581137,-0.348378,-0.088768
1926.0,2.0,-0.027565,-0.016557,0.023627,-0.077838,0.054755,-0.096296,-0.363734,-0.817617,-0.177445,-0.377798,-0.592971,-0.671507,-0.187385
1926.0,3.0,-0.248779,-0.057884,0.021282,-0.130721,-0.147785,-0.139339,2.025437,-0.702141,-0.281342,-0.362116,-0.561976,-0.451782,-0.202907
1926.0,4.0,-0.240443,-0.382216,-0.523193,-0.139125,-0.659642,-0.193252,0.11918,-0.839154,-0.422056,-0.429466,-0.652751,-0.674954,-0.403843
1926.0,5.0,-0.099847,-0.273105,-0.375749,-0.174705,-0.383176,-0.397363,-0.979863,-0.743691,-0.368188,-0.52001,-0.714397,-0.095409,-0.388443
1926.0,6.0,-0.131863,-0.272254,-0.340812,-0.226851,-0.451067,-0.359593,-0.325483,-0.66924,-0.369499,-0.480512,-0.606847,-0.632762,-0.36949
1926.0,7.0,-0.195753,-0.282782,-0.338638,-0.292002,-0.447185,-0.446641,-0.025985,-0.6133,-0.40223,-0.507554,-0.586259,-0.355203,-0.387105
1926.0,8.0,-0.214979,-0.204189,-0.20267,-0.282254,-0.314843,-0.374644,0.413168,-0.609792,-0.34654,-0.449754,-0.529165,-0.111322,-0.312141
1926.0,9.0,-0.217157,-0.153375,-0.095545,-0.330101,-0.176279,-0.422339,0.377288,-0.678873,-0.353386,-0.518325,-0.600201,-0.475794,-0.322808
1926.0,10.0,-0.233401,-0.076409,0.055324,-0.374683,-0.017936,-0.393899,0.672793,-0.782596,-0.335013,-0.544085,-0.621578,-0.838327,-0.294316
1926.0,11.0,-0.262287,-0.008535,0.150623,-0.396087,0.121979,-0.45244,1.04494,-0.882117,-0.353456,-0.622369,-0.710307,-0.523527,-0.297068
1926.0,12.0,-0.198314,-0.365994,-0.448509,-0.338278,-0.484724,-0.475531,-0.945181,-0.888974,-0.472482,-0.63311,-0.760526,-0.472996,-0.490717
1927.0,1.0,-0.087234,-0.344772,-0.449753,-0.314679,-0.468674,-0.421662,-1.552204,-0.696653,-0.382125,-0.522684,-0.561,-0.495917,-0.427134
1927.0,2.0,-0.320191,-0.381733,-0.431837,-0.354115,-0.591004,-0.426017,0.324331,-0.720382,-0.489125,-0.544995,-0.632669,-0.587846,-0.460116
1927.0,3.0,-0.277668,-0.505396,-0.610835,-0.405244,-0.58278,-0.446351,-1.772893,-0.734355,-0.486401,-0.565416,-0.615745,-0.567685,-0.534733
1927.0,4.0,-0.396443,-0.423706,-0.447844,-0.469097,-0.319224,-0.512536,-1.206889,-0.627327,-0.45709,-0.555456,-0.554877,-0.469914,-0.485583
1927.0,5.0,-0.399137,-0.364168,-0.316686,-0.540638,-0.348652,-0.621871,-0.186913,-0.614312,-0.495636,-0.61215,-0.597495,-0.368323,-0.48257
1927.0,6.0,-0.387583,-0.335399,-0.271341,-0.476487,-0.332961,-0.518347,0.036262,-0.67431,-0.468725,-0.574748,-0.623356,-0.346021,-0.448487
1927.0,7.0,-0.341088,-0.161239,-0.021636,-0.474249,0.029441,-0.525535,0.091952,-0.539189,-0.350686,-0.526534,-0.51787,-0.280648,-0.332364
1927.0,8.0,-0.35441,-0.223086,-0.126338,-0.42806,-0.161969,-0.449506,0.318765,-0.499399,-0.365513,-0.473282,-0.486143,-1.186481,-0.338419
1927.0,9.0,-0.288352,-0.057054,0.063767,-0.341951,0.088213,-0.418572,0.684253,-0.536107,-0.290099,-0.463961,-0.505005,-0.487449,-0.247186
1927.0,10.0,-0.18107,0.086266,0.266531,-0.296944,0.389007,-0.379303,0.352004,-0.752002,-0.219698,-0.520515,-0.635115,-0.467081,-0.196388
1927.0,11.0,-0.087419,-0.048509,-0.006981,-0.229572,0.087787,-0.323881,-0.478985,-0.75608,-0.247332,-0.49133,-0.601378,-0.440544,-0.25837
1927.0,12.0,-0.056705,-0.55617,-0.825827,-0.200473,-1.051047,-0.446275,-1.438026,-0.926896,-0.553687,-0.62476,-0.84219,-0.37625,-0.588133
1928.0,1.0,-0.075503,-0.089367,-0.108669,-0.184584,-0.195257,-0.413036,0.42283,-0.920811,-0.360314,-0.609793,-0.820785,-0.729743,-0.334801
1928.0,2.0,-0.252785,-0.265833,-0.304939,-0.245101,-0.535304,-0.389871,1.128797,-0.913865,-0.474408,-0.586466,-0.797901,-0.763168,-0.41349
1928.0,3.0,-0.141164,-0.528481,-0.714872,-0.311295,-0.877406,-0.426416,-1.48127,-0.78072,-0.502953,-0.556591,-0.661377,-0.689862,-0.541507
1928.0,4.0,-0.283037,-0.530398,-0.654101,-0.381021,-0.742381,-0.388698,-1.206836,-0.632822,-0.480651,-0.485939,-0.513277,-0.634374,-0.509354
1928.0,5.0,-0.270278,-0.268266,-0.238975,-0.428959,-0.175262,-0.565638,-0.764996,-0.729835,-0.424362,-0.63099,-0.69817,-0.72358,-0.440564
1928.0,6.0,-0.364095,-0.429063,-0.446953,-0.45881,-0.514802,-0.527372,-0.430631,-0.805001,-0.527138,-0.633523,-0.714683,-0.709185,-0.524794
1928.0,7.0,-0.401229,-0.263352,-0.170282,-0.494984,-0.028853,-0.536018,-0.52292,-0.621797,-0.400289,-0.567207,-0.573803,-0.477913,-0.40624
1928.0,8.0,-0.419169,-0.315732,-0.237675,-0.503583,-0.236826,-0.524548,-0.054528,-0.588243,-0.441531,-0.547708,-0.546507,-0.487041,-0.423633
1928.0,9.0,-0.412007,-0.290229,-0.207516,-0.484966,-0.165304,-0.484935,-0.118626,-0.68144,-0.424145,-0.55469,-0.573489,-0.560183,-0.410128
1928.0,10.0,-0.372268,-0.176057,-0.038857,-0.454896,-0.009348,-0.460366,0.276266,-0.638293,-0.364651,-0.523843,-0.549353,-0.381853,-0.336011
1928.0,11.0,-0.378075,-0.104089,0.056301,-0.437509,0.068402,-0.407005,0.820513,-0.688713,-0.337289,-0.50761,-0.52897,-0.701275,-0.286537
1928.0,12.0,-0.394943,-0.327863,-0.276944,-0.45903,-0.575712,-0.461818,1.444049,-0.801875,-0.525984,-0.585515,-0.649689,-0.641729,-0.446169
1929.0,1.0,-0.388082,-0.843337,-1.065408,-0.504325,-1.437764,-0.52535,-0.879141,-0.778133,-0.733266,-0.618882,-0.661214,-0.696025,-0.738828
1929.0,2.0,-0.369192,-1.01365,-1.362195,-0.472474,-2.02078,-0.501728,-0.241194,-0.748415,-0.843412,-0.590465,-0.622255,-0.541927,-0.817918
1929.0,3.0,-0.338725,-0.378468,-0.366388,-0.508302,-0.299765,-0.657634,-1.090631,-0.874728,-0.522059,-0.733972,-0.821576,-0.429297,-0.543862
1929.0,4.0,-0.316881,-0.451417,-0.500472,-0.496311,-0.531558,-0.674782,-1.002193,-0.726999,-0.54389,-0.692496,-0.742256,-0.61861,-0.562516
1929.0,5.0,-0.333476,-0.381298,-0.340186,-0.54699,-0.377707,-0.709609,-0.746961,-0.749408,-0.534293,-0.721831,-0.776306,-0.539806,-0.542587
1929.0,6.0,-0.429402,-0.406569,-0.352695,-0.545752,-0.349806,-0.624431,-0.540721,-0.689828,-0.518527,-0.651505,-0.693366,-0.748278,-0.521616
1929.0,7.0,-0.455951,-0.374846,-0.330245,-0.539789,-0.239698,-0.673394,-0.508303,-0.611617,-0.501492,-0.648922,-0.666831,-0.57034,-0.50237
1929.0,8.0,-0.390854,-0.245118,-0.151831,-0.475561,-0.059158,-0.565702,-0.202161,-0.816507,-0.440834,-0.658637,-0.749373,-1.375296,-0.431665
1929.0,9.0,-0.302063,-0.246721,-0.191934,-0.459943,-0.218847,-0.595777,-0.046392,-0.751208,-0.448786,-0.649556,-0.706828,-0.344136,-0.42865
1929.0,10.0,-0.396687,-0.11533,0.024724,-0.437465,0.00185,-0.531139,1.09315,-0.68295,-0.397265,-0.584999,-0.642547,-0.354499,-0.328874
1929.0,11.0,-0.366143,-0.120244,0.02022,-0.394446,0.006061,-0.425396,0.862144,-0.735961,-0.368355,-0.541591,-0.629258,-0.488675,-0.315703
1929.0,12.0,-0.382342,-0.874206,-1.187559,-0.465724,-1.480286,-0.607565,-1.190012,-0.85744,-0.776611,-0.694111,-0.763401,-0.546665,-0.791656
1930.0,1.0,-0.377304,-0.458088,-0.531558,-0.478408,-1.19082,-0.600162,2.885047,-0.931201,-0.719718,-0.715628,-0.78735,-0.656088,-0.575397
1930.0,2.0,-0.189596,-0.387011,-0.459538,-0.433924,-0.252971,-0.549467,-2.5456,-0.591064,-0.380557,-0.565134,-0.534337,-0.638518,-0.468443
1930.0,3.0,-0.264292,-0.115474,-0.024153,-0.413963,0.118343,-0.5387,-0.288409,-0.697192,-0.333602,-0.594872,-0.626913,-0.652514,-0.333394
1930.0,4.0,-0.325342,-0.370825,-0.387457,-0.41075,-0.325168,-0.500401,-0.925542,-0.661865,-0.438036,-0.563022,-0.62394,-0.643258,-0.459911
1930.0,5.0,-0.381325,-0.364714,-0.318951,-0.476301,-0.295014,-0.528494,-0.602859,-0.587998,-0.444698,-0.549574,-0.578168,-0.476572,-0.451588
1930.0,6.0,-0.43548,-0.292748,-0.229487,-0.461641,-0.142103,-0.439079,-0.089726,-0.419121,-0.368317,-0.439615,-0.3819,-0.774442,-0.360509
1930.0,7.0,-0.371844,-0.128021,0.009233,-0.396196,0.151299,-0.424437,0.086001,-0.661702,-0.313033,-0.512883,-0.59108,-3.395115,-0.29811
1930.0,8.0,-0.35194,-0.112943,0.007544,-0.374148,0.084072,-0.49665,0.417904,-0.69466,-0.351139,-0.565051,-0.686938,-0.853501,-0.313863
1930.0,9.0,-0.169189,-0.138538,-0.130067,-0.283635,-0.102094,-0.502092,-0.118583,-0.665111,-0.334325,-0.556244,-0.675636,-0.483847,-0.324
1930.0,10.0,-0.012016,0.008297,0.016178,-0.109481,0.054447,-0.353485,-0.077719,-0.618926,-0.215387,-0.460095,-0.632687,-0.626667,-0.211437
1930.0,11.0,-0.061479,0.171965,0.260353,-0.072887,0.307614,-0.240666,1.008542,-0.664877,-0.132276,-0.389744,-0.572268,-0.618504,-0.08183
1930.0,12.0,0.020591,-0.097182,-0.175737,-0.078671,-0.346791,-0.307048,0.36469,-0.812541,-0.294004,-0.47893,-0.709358,-0.647008,-0.268554
1931.0,1.0,0.127295,-0.167672,-0.30308,-0.003819,-0.370735,-0.186225,-1.210167,-0.910747,-0.260303,-0.455048,-0.733384,-0.614059,-0.30175
1931.0,2.0,-0.082649,-0.596675,-0.946189,-0.002047,-1.338263,-0.087095,-0.409148,-0.854539,-0.493312,-0.367999,-0.640405,-0.59392,-0.490988
1931.0,3.0,0.026259,-0.193821,-0.295518,-0.019171,-0.315003,-0.158524,-1.107073,-0.776122,-0.246676,-0.388752,-0.661545,-0.636546,-0.284581
1931.0,4.0,-0.077998,-0.375146,-0.547804,-0.106528,-0.596985,-0.279601,-1.334184,-0.824339,-0.388818,-0.486166,-0.736261,-0.527782,-0.427409
1931.0,5.0,-0.09278,-0.300693,-0.464534,-0.086438,-0.521566,-0.301383,-0.605783,-0.913444,-0.395631,-0.522117,-0.787687,-0.360164,-0.403868
1931.0,6.0,-0.052742,-0.063716,-0.080128,-0.163282,0.009066,-0.380203,-0.490853,-0.701427,-0.253951,-0.498342,-0.651435,-0.444045,-0.26551
1931.0,7.0,-0.089844,-0.054268,-0.024935,-0.218729,-0.042409,-0.390614,0.108387,-0.67231,-0.263339,-0.482704,-0.610547,0.187059,-0.24437
1931.0,8.0,-0.089146,-0.030996,0.02991,-0.265622,-0.017958,-0.411493,0.249214,-0.560913,-0.244565,-0.457268,-0.518315,0.076477,-0.219217
1931.0,9.0,-0.121822,0.050872,0.185285,-0.301667,0.163026,-0.446718,0.547022,-0.669836,-0.252633,-0.529113,-0.622836,-0.623772,-0.21618
1931.0,10.0,-0.202574,0.093976,0.279061,-0.338586,0.282189,-0.493264,1.054204,-0.733911,-0.263419,-0.572475,-0.682909,-0.657364,-0.201116
1931.0,11.0,-0.275844,-0.088977,0.029189,-0.397483,-0.123888,-0.567579,1.24855,-0.742479,-0.407594,-0.623896,-0.724957,-0.440444,-0.332547
1931.0,12.0,-0.306429,-0.249629,-0.216736,-0.371924,-0.345673,-0.42761,0.628349,-0.675919,-0.422786,-0.524808,-0.586711,-0.428516,-0.38011
1932.0,1.0,-0.281851,0.161798,0.476459,-0.412448,0.648348,-0.333121,0.762899,-0.491572,-0.130957,-0.396931,-0.367511,-0.649404,-0.100116
1932.0,2.0,-0.323755,-0.489969,-0.580146,-0.382803,-0.71382,-0.392771,-0.499391,-0.412394,-0.446122,-0.400144,-0.377275,-0.392786,-0.447802
1932.0,3.0,-0.250756,-0.487393,-0.613486,-0.331539,-0.824833,-0.387962,-0.401623,-0.48739,-0.4616,-0.425742,-0.447325,-0.350332,-0.458339
1932.0,4.0,-0.254328,-0.13556,-0.084388,-0.257584,-0.156812,-0.353398,0.780568,-0.676667,-0.34139,-0.47826,-0.611506,-0.515488,-0.297332
1932.0,5.0,-0.289103,-0.298197,-0.316531,-0.322336,-0.299015,-0.444231,-0.356106,-0.742263,-0.424869,-0.55732,-0.680396,-0.352273,-0.421414
1932.0,6.0,-0.315468,-0.26362,-0.199111,-0.418911,-0.15759,-0.485199,-0.444075,-0.701006,-0.398207,-0.568462,-0.64992,-0.792385,-0.404832
1932.0,7.0,-0.386818,-0.178047,-0.041763,-0.481526,-0.060944,-0.473824,0.579257,-0.681288,-0.391184,-0.552538,-0.560783,-0.739405,-0.349716
1932.0,8.0,-0.387602,-0.178804,-0.095534,-0.428138,-0.05815,-0.564138,0.465033,-0.868129,-0.449286,-0.674695,-0.78168,-0.290724,-0.399586
1932.0,9.0,-0.363041,-0.018994,0.14391,-0.427927,0.243087,-0.550484,0.779189,-0.746267,-0.348933,-0.613778,-0.670733,-0.244304,-0.289231
1932.0,10.0,-0.283578,-0.015499,0.147243,-0.439924,0.218257,-0.548725,0.515508,-0.80422,-0.345005,-0.641436,-0.695677,-0.357511,-0.302985
1932.0,11.0,-0.308815,-0.307801,-0.303556,-0.418957,-0.03828,-0.45671,-1.533257,-0.686498,-0.357812,-0.539463,-0.554289,-0.41784,-0.413106
1932.0,12.0,-0.380542,-0.36716,-0.384523,-0.429525,-0.344813,-0.493718,-0.390893,-0.669918,-0.46092,-0.564597,-0.593954,-0.620035,-0.46105
1933.0,1.0,-0.242612,-0.567751,-0.746843,-0.34424,-0.898251,-0.433201,-1.097081,-0.742693,-0.538772,-0.555835,-0.635976,-0.605553,-0.562068
1933.0,2.0,-0.137976,-0.660042,-0.890357,-0.318643,-1.093703,-0.370167,-1.842853,-0.711944,-0.531229,-0.505969,-0.570272,-0.554554,-0.585095
1933.0,3.0,-0.241036,-0.535679,-0.667496,-0.365204,-0.764311,-0.365667,-1.341312,-0.726082,-0.488053,-0.515948,-0.571737,-0.62665,-0.526081
1933.0,4.0,-0.383475,-0.434005,-0.491108,-0.425742,-0.436261,-0.492849,-0.758678,-0.543867,-0.456133,-0.510709,-0.506308,-0.476905,-0.469274
1933.0,5.0,-0.340451,-0.381408,-0.411536,-0.442346,-0.341828,-0.512902,-0.838111,-0.636889,-0.445109,-0.557918,-0.560237,-0.511933,-0.463026
1933.0,6.0,-0.466464,-0.367457,-0.302532,-0.535879,-0.161767,-0.5505,-0.720503,-0.547819,-0.433486,-0.551283,-0.518624,-0.764122,-0.447751
1933.0,7.0,-0.579412,-0.235183,-0.054159,-0.591155,0.17065,-0.645076,-0.002397,-0.584516,-0.431461,-0.617386,-0.615438,-0.200189,-0.409877
1933.0,8.0,-0.62939,-0.264873,-0.080047,-0.630633,0.108324,-0.629812,0.169968,-0.519129,-0.444211,-0.588186,-0.540075,-0.506893,-0.412814
1933.0,9.0,-0.622568,-0.294569,-0.114025,-0.636855,0.09956,-0.647501,-0.114407,-0.600004,-0.460074,-0.631432,-0.614135,-0.077751,-0.441072
1933.0,10.0,-0.468567,-0.208744,-0.016312,-0.586289,-0.04271,-0.556485,0.541111,-0.754754,-0.447836,-0.628342,-0.641108,-0.650803,-0.398279
1933.0,11.0,-0.50667,-0.275177,-0.066201,-0.70704,0.031917,-0.707808,-0.293581,-0.699972,-0.482623,-0.699437,-0.660919,-0.448763,-0.473396
1933.0,12.0,-0.436639,-0.698427,-0.757115,-0.643135,-0.748867,-0.683293,-2.142072,-0.639269,-0.616818,-0.663272,-0.643805,-0.564261,-0.681791
1934.0,1.0,-0.622355,-0.518341,-0.461613,-0.694761,-0.467176,-0.679297,-0.082978,-0.535516,-0.589194,-0.616359,-0.513013,-0.455482,-0.565028
1934.0,2.0,-0.5645,0.037505,0.400307,-0.684621,0.115707,-0.691988,3.559522,-0.634698,-0.462068,-0.663543,-0.612959,-0.495845,-0.291507
1934.0,3.0,-0.544,-0.521224,-0.452669,-0.656943,-0.473136,-0.600903,-0.60833,-0.484091,-0.534934,-0.552175,-0.467274,-0.422141,-0.535827
1934.0,4.0,-0.404921,-0.451703,-0.454077,-0.529207,-0.415003,-0.596705,-0.956517,-0.473099,-0.477619,-0.548622,-0.503748,-0.418945,-0.496764
1934.0,5.0,-0.432687,-0.112563,0.06924,-0.500864,0.289682,-0.485516,0.02685,-0.548015,-0.30814,-0.512452,-0.47407,-0.666372,-0.298388
1934.0,6.0,-0.291292,-0.154328,-0.044447,-0.365428,0.075384,-0.360995,-0.399477,-0.381273,-0.240499,-0.371657,-0.366876,-2.106319,-0.249541
1934.0,7.0,-0.351738,-0.176429,-0.059744,-0.400823,0.058047,-0.44721,-0.184118,-0.549939,-0.32103,-0.489674,-0.547851,-0.959968,-0.318336
1934.0,8.0,-0.219718,-0.173507,-0.133116,-0.319995,-0.125377,-0.428396,-0.118985,-0.386145,-0.287728,-0.413886,-0.433996,-0.082556,-0.278703
1934.0,9.0,-0.233366,-0.26418,-0.24826,-0.360933,-0.298291,-0.470525,-0.289837,-0.385107,-0.3451,-0.440783,-0.452844,-0.3814,-0.342312
1934.0,10.0,-0.315003,-0.076538,0.077469,-0.423589,0.017417,-0.563638,0.856699,-0.471252,-0.340671,-0.531471,-0.57111,-0.350616,-0.279666
1934.0,11.0,-0.284359,0.076278,0.32029,-0.400689,0.203408,-0.520807,1.639057,-0.572075,-0.297044,-0.539926,-0.615838,-0.563401,-0.205839
1934.0,12.0,-0.25465,-0.110808,0.030106,-0.406938,-0.180293,-0.489646,1.144446,-0.57902,-0.364337,-0.52533,-0.581419,-0.70299,-0.30053
1935.0,1.0,-0.238803,-0.550383,-0.687324,-0.437996,-0.979229,-0.529321,-0.464325,-0.543242,-0.54664,-0.536899,-0.512786,-0.638662,-0.544194
1935.0,2.0,-0.35182,0.295696,0.701187,-0.491729,0.69432,-0.546349,2.643275,-0.595583,-0.217366,-0.565762,-0.574776,-0.628425,-0.10257
1935.0,3.0,-0.269984,-0.266148,-0.180152,-0.507484,-0.225207,-0.571418,-0.439972,-0.631794,-0.421149,-0.596468,-0.600636,-0.626004,-0.425929
1935.0,4.0,-0.366343,-0.475054,-0.528406,-0.46888,-0.521402,-0.576771,-0.951468,-0.575417,-0.50128,-0.577036,-0.593661,-0.833113,-0.521646
1935.0,5.0,-0.279278,-0.399338,-0.432529,-0.46714,-0.525829,-0.557276,-0.55798,-0.479976,-0.453745,-0.527407,-0.477732,-0.397157,-0.457724
1935.0,6.0,-0.31433,-0.282943,-0.235759,-0.489891,-0.242657,-0.598081,-0.274442,-0.547659,-0.425417,-0.577062,-0.55149,0.204284,-0.417686
1935.0,7.0,-0.341737,-0.163646,-0.055263,-0.443549,-0.003512,-0.537223,0.174708,-0.635674,-0.368466,-0.574573,-0.616726,-1.615782,-0.344382
1935.0,8.0,-0.405987,-0.159846,-0.00305,-0.482727,0.121816,-0.522492,0.017093,-0.503028,-0.340903,-0.516434,-0.517086,-0.574922,-0.324156
1935.0,9.0,-0.39865,-0.140422,-0.001834,-0.377362,0.071374,-0.402155,0.359241,-0.698505,-0.34894,-0.514787,-0.630915,-0.597723,-0.311358
1935.0,10.0,-0.287429,0.005403,0.174034,-0.321394,0.430921,-0.364227,-0.121161,-0.687475,-0.228588,-0.485761,-0.586483,-0.271845,-0.22336
1935.0,11.0,-0.259803,-0.487228,-0.606741,-0.359853,-0.824774,-0.410268,-0.328646,-0.637092,-0.497423,-0.491917,-0.527739,-0.504106,-0.489352
1935.0,12.0,-0.190684,-0.397582,-0.505261,-0.326815,-0.822031,-0.439229,0.32529,-0.627553,-0.486584,-0.512214,-0.557468,-0.511167,-0.451804
1936.0,1.0,-0.14142,-0.492893,-0.668238,-0.35436,-0.652614,-0.488939,-2.052356,-0.597068,-0.44431,-0.527322,-0.529535,-0.42772,-0.509509
1936.0,2.0,0.006359,-0.665502,-1.003943,-0.259005,-1.283913,-0.431222,-2.110851,-0.5943,-0.518823,-0.490735,-0.5219,-0.392201,-0.5821
